Customer ID,Product ID,Purchase Amount,Purchase Date,Category
C189,P46,296.62,2023-11-10,Clothing
C197,P38,449.55,2023-12-31,Sports
C467,P6,218.62,2023-07-24,Home & Garden
C261,P20,393.3,2023-04-07,Clothing
C179,P21,259.08,2023-04-07,Beauty
C104,P17,308.6,2023-11-19,Home & Garden
C439,P18,68.68,2023-06-12,Home & Garden
C80,P26,298.97,2023-09-16,Beauty
C417,P33,403.22,2023-11-06,Home & Garden
C97,P18,418.18,2023-03-14,Home & Garden
C142,P27,363.17,2023-10-14,Electronics
C64,P7,191.37,2023-02-24,Electronics
C337,P19,44.36,2023-09-27,Clothing
C397,P22,445.62,2023-01-16,Electronics
C456,P23,48.31,2023-12-16,Home & Garden
C274,P25,187.45,2023-02-22,Sports
C483,P8,390.32,2023-05-30,Home & Garden
C485,P35,180.11,2023-03-28,Home & Garden
C418,P35,267.97,2023-07-03,Home & Garden
C443,P47,272.65,2023-05-30,Sports
C130,P18,101.82,2023-08-08,Home & Garden
C95,P40,10.85,2023-04-06,Beauty
C377,P41,361.38,2023-04-06,Beauty
C144,P11,60.73,2023-12-21,Electronics
C213,P24,78.22,2023-08-22,Clothing
C243,P24,141.58,2023-01-25,Clothing
C478,P49,428.36,2023-02-01,Sports
C202,P5,263.81,2023-01-19,Sports
C260,P44,359.55,2023-10-31,Electronics
C134,P14,279.35,2023-05-17,Sports
C385,P37,403.16,2023-09-11,Home & Garden
C299,P46,497.71,2023-07-13,Clothing
C56,P44,188.15,2023-10-11,Electronics
C11,P32,369.1,2023-12-28,Clothing
C467,P8,232.37,2023-08-03,Home & Garden
C356,P18,379.51,2023-06-06,Home & Garden
C315,P5,135.9,2023-01-29,Sports
C257,P13,393.59,2023-03-30,Sports
C77,P15,421.74,2023-09-25,Electronics
C213,P6,35.49,2023-04-16,Home & Garden
C361,P20,413.86,2023-03-05,Clothing
C210,P10,151.14,2023-05-05,Electronics
C27,P39,328.5,2023-04-30,Beauty
C205,P42,379.33,2023-01-22,Clothing
C103,P32,265.25,2023-05-31,Clothing
C290,P19,436.78,2023-06-08,Clothing
C319,P44,145.62,2023-02-10,Electronics
C25,P37,434.3,2023-05-13,Home & Garden
C58,P28,412.27,2023-06-10,Sports
C123,P15,84.13,2023-08-16,Electronics
C72,P18,385.42,2023-02-07,Home & Garden
C411,P29,350.48,2023-04-10,Electronics
C253,P7,63.28,2023-10-05,Electronics
C69,P43,134.2,2023-12-14,Beauty
C63,P27,235.45,2023-03-13,Electronics
C417,P23,280.77,2023-11-17,Home & Garden
C400,P31,480.14,2023-06-23,Beauty
C421,P39,257.63,2023-08-15,Beauty
C47,P38,379.99,2023-04-28,Sports
C142,P3,176.82,2023-06-08,Electronics
C37,P5,113.0,2023-09-27,Sports
C30,P37,495.84,2023-02-23,Home & Garden
C250,P11,315.87,2023-06-26,Electronics
C304,P17,380.97,2023-03-02,Home & Garden
C86,P8,494.09,2023-03-01,Home & Garden
C6,P44,466.77,2023-09-25,Electronics
C175,P45,100.51,2023-10-25,Home & Garden
C39,P22,39.74,2023-09-05,Electronics
C495,P33,266.12,2023-05-18,Home & Garden
C310,P9,383.72,2023-03-15,Sports
C370,P32,249.01,2023-08-12,Clothing
C108,P14,265.13,2023-09-06,Sports
C145,P12,148.51,2023-10-09,Home & Garden
C50,P37,226.67,2023-10-25,Home & Garden
C401,P28,62.77,2023-04-25,Sports
C342,P27,310.65,2023-10-30,Electronics
C62,P39,122.32,2023-08-14,Beauty
C209,P50,183.1,2023-10-04,Home & Garden
C254,P39,224.85,2023-08-15,Beauty
C222,P34,335.54,2023-06-07,Clothing
C189,P25,51.9,2023-11-30,Sports
C379,P48,373.8,2023-05-23,Home & Garden
C151,P4,269.88,2023-07-13,Electronics
C459,P33,430.56,2023-01-12,Home & Garden
C115,P47,375.28,2023-05-01,Sports
C200,P21,112.96,2023-10-29,Beauty
C28,P19,317.59,2023-01-07,Clothing
C394,P6,141.78,2023-07-15,Home & Garden
C360,P46,166.71,2023-06-13,Clothing
C422,P1,70.23,2023-11-18,Home & Garden
C320,P28,290.02,2023-11-07,Sports
C50,P50,250.7,2023-10-10,Home & Garden
C161,P15,77.82,2023-04-04,Electronics
C213,P23,341.82,2023-10-24,Home & Garden
C390,P22,428.99,2023-11-26,Electronics
C133,P21,336.97,2023-06-09,Beauty
C93,P35,297.77,2023-04-12,Home & Garden
C258,P41,90.73,2023-07-06,Beauty
C429,P41,267.39,2023-06-21,Beauty
C134,P28,264.05,2023-07-28,Sports
C222,P34,138.12,2023-01-09,Clothing
C343,P36,436.96,2023-09-28,Beauty
C313,P37,48.51,2023-10-24,Home & Garden
C69,P6,85.29,2023-01-29,Home & Garden
C382,P42,267.38,2023-07-18,Clothing
C263,P1,97.45,2023-11-21,Home & Garden
C164,P13,186.48,2023-09-19,Sports
C473,P12,419.85,2023-06-04,Home & Garden
C215,P15,100.31,2023-03-25,Electronics
C454,P35,19.95,2023-09-07,Home & Garden
C305,P15,70.63,2023-10-01,Electronics
C234,P9,220.38,2023-08-24,Sports
C136,P15,368.44,2023-10-18,Electronics
C166,P28,221.07,2023-03-19,Sports
C121,P48,396.24,2023-10-23,Home & Garden
C383,P7,262.92,2023-03-22,Electronics
C279,P16,419.05,2023-03-28,Clothing
C75,P34,191.33,2023-01-31,Clothing
C217,P40,139.99,2023-11-12,Beauty
C254,P23,34.35,2023-10-08,Home & Garden
C362,P1,262.33,2023-04-28,Home & Garden
C28,P46,428.83,2023-08-13,Clothing
C142,P50,75.19,2023-06-08,Home & Garden
C316,P28,416.4,2023-08-18,Sports
C59,P17,138.43,2023-10-25,Home & Garden
C273,P13,32.89,2023-07-13,Sports
C102,P44,325.75,2023-11-09,Electronics
C125,P8,249.37,2023-08-18,Home & Garden
C42,P33,455.46,2023-07-23,Home & Garden
C47,P33,216.06,2023-04-25,Home & Garden
C427,P47,44.95,2023-05-05,Sports
C360,P17,232.09,2023-11-10,Home & Garden
C197,P28,197.42,2023-07-21,Sports
C69,P21,355.24,2023-04-21,Beauty
C203,P27,314.97,2023-02-27,Electronics
C19,P26,214.66,2023-08-15,Beauty
C356,P12,137.68,2023-06-08,Home & Garden
C46,P50,43.93,2023-08-21,Home & Garden
C105,P27,141.52,2023-08-09,Electronics
C467,P26,422.86,2023-09-26,Beauty
C66,P32,436.9,2023-11-04,Clothing
C338,P46,148.79,2023-11-30,Clothing
C196,P50,489.02,2023-04-12,Home & Garden
C11,P30,359.04,2023-08-06,Clothing
C304,P47,483.92,2023-04-01,Sports
C130,P42,413.51,2023-02-28,Clothing
C409,P3,190.38,2023-05-20,Electronics
C279,P33,338.69,2023-02-05,Home & Garden
C127,P39,497.93,2023-08-01,Beauty
C429,P12,249.67,2023-04-10,Home & Garden
C360,P45,237.85,2023-04-15,Home & Garden
C54,P37,311.1,2023-12-15,Home & Garden
C263,P42,60.61,2023-08-19,Clothing
C264,P5,218.09,2023-05-19,Sports
C382,P43,29.68,2023-04-05,Beauty
C27,P36,336.91,2023-09-22,Beauty
C212,P36,41.93,2023-12-25,Beauty
C22,P11,333.85,2023-01-08,Electronics
C266,P3,27.93,2023-02-28,Electronics
C283,P42,394.66,2023-12-15,Clothing
C438,P10,86.03,2023-08-23,Electronics
C155,P6,196.62,2023-04-28,Home & Garden
C251,P25,416.77,2023-02-18,Sports
C456,P32,399.3,2023-05-16,Clothing
C299,P19,13.82,2023-03-27,Clothing
C299,P30,394.58,2023-02-25,Clothing
C432,P1,272.08,2023-06-12,Home & Garden
C255,P1,71.6,2023-06-02,Home & Garden
C293,P50,438.78,2023-06-10,Home & Garden
C26,P22,107.87,2023-11-21,Electronics
C287,P9,370.12,2023-08-12,Sports
C60,P27,53.82,2023-06-04,Electronics
C317,P25,260.21,2023-09-26,Sports
C162,P27,130.08,2023-05-24,Electronics
C298,P23,13.38,2023-11-28,Home & Garden
C16,P42,85.17,2023-03-20,Clothing
C203,P21,373.01,2023-07-18,Beauty
C327,P6,471.97,2023-01-07,Home & Garden
C255,P15,389.92,2023-07-14,Electronics
C220,P37,34.7,2023-02-10,Home & Garden
C148,P22,237.44,2023-04-09,Electronics
C254,P24,306.35,2023-03-29,Clothing
C332,P17,32.02,2023-01-06,Home & Garden
C166,P30,71.46,2023-12-12,Clothing
C300,P23,371.15,2023-11-11,Home & Garden
C359,P13,73.12,2023-09-28,Sports
C263,P32,324.6,2023-05-02,Clothing
C196,P1,132.22,2023-09-17,Home & Garden
C354,P33,48.54,2023-09-04,Home & Garden
C320,P10,428.73,2023-10-28,Electronics
C242,P40,365.29,2023-04-28,Beauty
C426,P43,468.87,2023-05-31,Beauty
C241,P22,285.26,2023-07-13,Electronics
C240,P34,392.79,2023-09-27,Clothing
C302,P5,419.45,2023-05-28,Sports
C48,P4,69.32,2023-06-02,Electronics
C213,P10,268.45,2023-09-17,Electronics
C404,P50,143.16,2023-09-01,Home & Garden
C460,P49,56.15,2023-01-18,Sports
C233,P1,130.15,2023-09-08,Home & Garden
C106,P2,210.75,2023-05-13,Sports
C342,P27,323.15,2023-12-25,Electronics
C378,P21,195.02,2023-01-27,Beauty
C131,P42,196.63,2023-04-17,Clothing
C43,P17,14.0,2023-05-24,Home & Garden
C346,P4,94.5,2023-07-21,Electronics
C252,P14,358.24,2023-11-15,Sports
C173,P29,92.21,2023-11-06,Electronics
C213,P8,380.34,2023-11-09,Home & Garden
C212,P11,489.97,2023-08-01,Electronics
C115,P16,154.27,2023-01-15,Clothing
C399,P27,325.62,2023-12-14,Electronics
C435,P27,368.43,2023-05-12,Electronics
C186,P26,411.43,2023-11-29,Beauty
C383,P28,274.15,2023-09-20,Sports
C293,P36,388.05,2023-01-04,Beauty
C330,P14,460.48,2023-11-05,Sports
C217,P34,153.49,2023-04-15,Clothing
C289,P24,209.09,2023-04-27,Clothing
C119,P41,130.01,2023-11-29,Beauty
C252,P49,275.29,2023-03-20,Sports
C159,P7,337.96,2023-05-11,Electronics
C13,P14,103.95,2023-08-25,Sports
C401,P38,43.52,2023-10-09,Sports
C451,P35,356.81,2023-12-28,Home & Garden
C72,P44,339.94,2023-09-17,Electronics
C175,P31,476.67,2023-10-27,Beauty
C390,P50,473.57,2023-10-17,Home & Garden
C439,P20,486.35,2023-01-11,Clothing
C340,P22,176.88,2023-07-11,Electronics
C301,P8,339.54,2023-03-16,Home & Garden
C86,P6,329.41,2023-11-09,Home & Garden
C381,P43,86.12,2023-11-04,Beauty
C254,P20,96.9,2023-04-10,Clothing
C324,P40,453.27,2023-02-16,Beauty
C300,P26,486.15,2023-04-25,Beauty
C227,P28,138.68,2023-03-06,Sports
C479,P23,117.92,2023-11-08,Home & Garden
C53,P22,319.82,2023-09-27,Electronics
C15,P33,154.78,2023-08-18,Home & Garden
C490,P49,239.24,2023-07-14,Sports
C381,P21,373.41,2023-10-29,Beauty
C21,P16,459.86,2023-01-09,Clothing
C45,P39,392.55,2023-03-04,Beauty
C61,P50,277.27,2023-02-26,Home & Garden
C393,P32,309.31,2023-05-21,Clothing
C134,P15,299.0,2023-03-30,Electronics
C188,P20,360.41,2023-11-21,Clothing
C418,P20,368.6,2023-08-12,Clothing
C240,P19,35.32,2023-11-04,Clothing
C145,P49,320.15,2023-04-25,Sports
C352,P13,30.77,2023-05-12,Sports
C453,P21,373.16,2023-11-18,Beauty
C342,P40,487.08,2023-01-28,Beauty
C485,P50,144.53,2023-03-07,Home & Garden
C389,P13,113.71,2023-12-29,Sports
C449,P47,255.29,2023-12-08,Sports
C378,P15,124.16,2023-11-17,Electronics
C343,P38,341.16,2023-08-12,Sports
C400,P38,23.66,2023-10-13,Sports
C162,P11,58.04,2023-03-11,Electronics
C119,P16,60.49,2023-07-05,Clothing
C161,P24,182.94,2023-06-12,Clothing
C396,P17,110.86,2023-07-07,Home & Garden
C321,P4,242.33,2023-10-16,Electronics
C110,P39,362.43,2023-04-21,Beauty
C194,P47,228.71,2023-03-15,Sports
C337,P10,299.49,2023-11-04,Electronics
C377,P18,93.89,2023-08-26,Home & Garden
C235,P34,86.58,2023-01-10,Clothing
C166,P4,418.65,2023-02-01,Electronics
C73,P9,404.34,2023-09-23,Sports
C247,P36,259.09,2023-10-05,Beauty
C125,P39,369.49,2023-05-30,Beauty
C278,P5,28.6,2023-09-29,Sports
C264,P1,297.29,2023-07-01,Home & Garden
C487,P15,34.37,2023-01-25,Electronics
C372,P35,213.56,2023-07-14,Home & Garden
C176,P34,273.81,2023-08-22,Clothing
C224,P36,321.65,2023-05-15,Beauty
C447,P25,73.9,2023-04-21,Sports
C161,P26,259.5,2023-06-06,Beauty
C249,P37,102.4,2023-08-21,Home & Garden
C186,P43,377.4,2023-03-30,Beauty
C220,P22,313.4,2023-12-13,Electronics
C463,P29,479.49,2023-10-29,Electronics
C48,P14,191.45,2023-12-20,Sports
C377,P4,371.57,2023-03-16,Electronics
C135,P12,174.18,2023-03-22,Home & Garden
C90,P17,400.99,2023-11-20,Home & Garden
C384,P43,341.9,2023-08-18,Beauty
C220,P43,322.96,2023-02-01,Beauty
C42,P44,368.5,2023-02-19,Electronics
C38,P11,35.18,2023-02-17,Electronics
C218,P12,207.96,2023-12-06,Home & Garden
C77,P46,438.52,2023-08-01,Clothing
C226,P30,175.05,2023-04-23,Clothing
C278,P35,203.65,2023-08-04,Home & Garden
C84,P30,358.57,2023-12-01,Clothing
C5,P39,332.46,2023-02-06,Beauty
C422,P9,450.83,2023-03-13,Sports
C165,P32,149.33,2023-04-30,Clothing
C45,P19,454.16,2023-03-16,Clothing
C341,P1,145.77,2023-03-06,Home & Garden
C322,P17,345.28,2023-09-24,Home & Garden
C116,P44,469.16,2023-03-05,Electronics
C211,P24,404.99,2023-11-26,Clothing
C405,P14,402.86,2023-11-18,Sports
C301,P41,423.02,2023-06-24,Beauty
C117,P36,94.13,2023-02-24,Beauty
C108,P49,14.85,2023-01-07,Sports
C43,P3,269.8,2023-10-09,Electronics
C110,P41,430.79,2023-07-09,Beauty
C112,P44,12.16,2023-04-20,Electronics
C114,P7,310.32,2023-08-13,Electronics
C368,P31,252.77,2023-11-28,Beauty
C406,P42,310.59,2023-05-31,Clothing
C164,P12,50.64,2023-11-18,Home & Garden
C381,P39,395.97,2023-08-27,Beauty
C312,P48,74.13,2023-01-11,Home & Garden
C450,P50,240.54,2023-03-12,Home & Garden
C383,P11,450.52,2023-08-13,Electronics
C314,P26,186.27,2023-02-19,Beauty
C129,P47,377.26,2023-10-30,Sports
C293,P50,312.93,2023-07-06,Home & Garden
C359,P19,147.38,2023-01-07,Clothing
C462,P1,26.41,2023-07-31,Home & Garden
C100,P2,469.94,2023-06-07,Sports
C149,P30,306.55,2023-06-07,Clothing
C459,P40,391.93,2023-03-29,Beauty
C487,P3,86.43,2023-04-23,Electronics
C367,P16,127.17,2023-12-05,Clothing
C263,P18,409.0,2023-01-23,Home & Garden
C345,P4,13.17,2023-03-28,Electronics
C96,P25,209.0,2023-02-15,Sports
C399,P40,455.89,2023-07-25,Beauty
C369,P4,168.24,2023-12-10,Electronics
C348,P15,476.27,2023-06-21,Electronics
C497,P46,321.93,2023-04-03,Clothing
C162,P28,160.71,2023-10-19,Sports
C27,P10,411.67,2023-02-23,Electronics
C260,P28,474.96,2023-10-06,Sports
C376,P40,370.28,2023-05-12,Beauty
C26,P13,179.46,2023-03-14,Sports
C199,P46,343.43,2023-03-08,Clothing
C276,P32,238.43,2023-12-02,Clothing
C394,P5,265.2,2023-03-17,Sports
C428,P15,356.27,2023-04-04,Electronics
C9,P25,307.86,2023-12-22,Sports
C449,P30,241.86,2023-06-25,Clothing
C351,P32,255.74,2023-09-07,Clothing
C258,P35,319.88,2023-08-14,Home & Garden
C339,P17,45.34,2023-01-08,Home & Garden
C143,P21,223.47,2023-07-15,Beauty
C342,P17,392.56,2023-04-10,Home & Garden
C220,P43,350.33,2023-01-24,Beauty
C343,P33,84.98,2023-05-07,Home & Garden
C85,P20,97.28,2023-10-16,Clothing
C17,P27,474.19,2023-08-17,Electronics
C33,P33,415.98,2023-08-10,Home & Garden
C104,P8,321.07,2023-09-28,Home & Garden
C231,P9,235.13,2023-12-15,Sports
C485,P49,397.5,2023-07-31,Sports
C419,P31,275.43,2023-07-02,Beauty
C471,P50,353.84,2023-10-15,Home & Garden
C495,P39,143.82,2023-04-11,Beauty
C162,P14,417.41,2023-01-23,Sports
C128,P41,242.13,2023-03-11,Beauty
C250,P16,494.55,2023-07-28,Clothing
C200,P30,260.5,2023-07-13,Clothing
C24,P32,485.89,2023-11-10,Clothing
C133,P16,185.95,2023-09-05,Clothing
C160,P48,276.68,2023-07-17,Home & Garden
C149,P42,292.39,2023-09-07,Clothing
C346,P35,405.1,2023-09-30,Home & Garden
C356,P5,480.44,2023-07-22,Sports
C237,P30,240.56,2023-04-01,Clothing
C145,P12,457.31,2023-07-11,Home & Garden
C214,P35,466.28,2023-03-01,Home & Garden
C238,P9,397.4,2023-06-28,Sports
C144,P48,360.32,2023-11-15,Home & Garden
C353,P9,318.88,2023-02-15,Sports
C362,P5,27.33,2023-01-10,Sports
C178,P40,104.1,2023-07-03,Beauty
C308,P1,337.88,2023-02-12,Home & Garden
C159,P45,446.82,2023-12-26,Home & Garden
C327,P29,215.16,2023-05-02,Electronics
C107,P15,33.83,2023-05-20,Electronics
C133,P10,62.33,2023-04-24,Electronics
C163,P19,413.37,2023-06-25,Clothing
C353,P20,420.85,2023-10-05,Clothing
C467,P16,298.38,2023-01-08,Clothing
C72,P31,494.69,2023-07-14,Beauty
C32,P49,337.35,2023-08-01,Sports
C457,P17,340.85,2023-06-07,Home & Garden
C408,P43,265.63,2023-03-20,Beauty
C291,P16,414.79,2023-12-12,Clothing
C368,P45,183.18,2023-07-18,Home & Garden
C56,P6,160.15,2023-12-07,Home & Garden
C54,P15,76.63,2023-06-23,Electronics
C375,P28,315.8,2023-02-09,Sports
C58,P14,367.89,2023-08-24,Sports
C405,P35,317.36,2023-12-10,Home & Garden
C358,P41,134.95,2023-12-01,Beauty
C252,P16,77.41,2023-10-16,Clothing
C182,P35,323.73,2023-08-30,Home & Garden
C61,P29,112.87,2023-07-08,Electronics
C375,P34,92.74,2023-04-22,Clothing
C187,P31,211.45,2023-07-15,Beauty
C225,P15,56.59,2023-03-15,Electronics
C33,P28,116.1,2023-09-28,Sports
C319,P26,332.68,2023-09-01,Beauty
C244,P13,143.19,2023-10-10,Sports
C43,P1,236.64,2023-03-11,Home & Garden
C189,P16,279.49,2023-03-28,Clothing
C175,P12,71.57,2023-11-03,Home & Garden
C338,P33,454.06,2023-12-21,Home & Garden
C232,P27,215.28,2023-01-16,Electronics
C35,P1,169.34,2023-08-15,Home & Garden
C119,P23,372.11,2023-10-02,Home & Garden
C230,P47,436.21,2023-11-01,Sports
C413,P27,417.54,2023-12-22,Electronics
C406,P1,210.3,2023-01-01,Home & Garden
C147,P8,73.64,2023-06-11,Home & Garden
C351,P8,412.78,2023-01-02,Home & Garden
C101,P36,425.97,2023-02-17,Beauty
C255,P45,141.08,2023-09-15,Home & Garden
C143,P40,332.94,2023-09-07,Beauty
C16,P7,194.25,2023-02-02,Electronics
C34,P33,274.24,2023-05-17,Home & Garden
C234,P3,471.89,2023-04-04,Electronics
C408,P28,148.4,2023-04-17,Sports
C446,P6,317.08,2023-12-17,Home & Garden
C264,P8,287.24,2023-04-30,Home & Garden
C284,P27,104.25,2023-09-20,Electronics
C67,P10,317.33,2023-05-14,Electronics
C350,P15,336.26,2023-07-13,Electronics
C225,P29,472.96,2023-09-01,Electronics
C415,P15,213.71,2023-06-26,Electronics
C199,P49,240.56,2023-11-29,Sports
C498,P39,368.07,2023-03-29,Beauty
C294,P7,276.58,2023-10-11,Electronics
C212,P13,341.49,2023-04-24,Sports
C378,P48,175.6,2023-11-05,Home & Garden
C285,P20,282.94,2023-01-20,Clothing
C436,P47,440.23,2023-09-10,Sports
C157,P42,465.63,2023-12-08,Clothing
C200,P34,121.9,2023-09-01,Clothing
C122,P28,432.43,2023-10-24,Sports
C344,P11,414.92,2023-04-16,Electronics
C277,P13,207.46,2023-01-13,Sports
C394,P17,332.1,2023-12-03,Home & Garden
C60,P3,374.02,2023-02-15,Electronics
C188,P43,109.38,2023-03-17,Beauty
C481,P19,145.28,2023-08-14,Clothing
C117,P23,287.04,2023-10-09,Home & Garden
C330,P28,448.22,2023-05-14,Sports
C203,P49,461.86,2023-04-21,Sports
C460,P17,456.96,2023-04-03,Home & Garden
C30,P41,140.62,2023-07-27,Beauty
C43,P36,178.21,2023-09-28,Beauty
C391,P15,282.52,2023-01-09,Electronics
C105,P41,73.13,2023-10-26,Beauty
C479,P17,417.52,2023-08-27,Home & Garden
C33,P30,83.57,2023-07-25,Clothing
C185,P33,333.38,2023-05-04,Home & Garden
C92,P12,287.67,2023-05-18,Home & Garden
C43,P30,154.08,2023-05-01,Clothing
C112,P15,194.28,2023-12-22,Electronics
C439,P39,385.6,2023-04-12,Beauty
C89,P14,25.76,2023-02-20,Sports
C281,P42,189.14,2023-01-16,Clothing
C446,P17,143.82,2023-02-13,Home & Garden
C22,P16,48.7,2023-06-04,Clothing
C371,P50,26.32,2023-04-29,Home & Garden
C35,P34,240.22,2023-02-13,Clothing
C4,P24,372.03,2023-04-11,Clothing
C131,P10,361.89,2023-09-22,Electronics
C88,P39,293.86,2023-09-15,Beauty
C209,P36,188.39,2023-03-02,Beauty
C210,P4,464.18,2023-03-12,Electronics
C440,P3,419.47,2023-09-06,Electronics
C334,P3,214.36,2023-06-29,Electronics
C198,P17,209.37,2023-12-15,Home & Garden
C337,P14,418.04,2023-03-16,Sports
C369,P38,390.36,2023-06-15,Sports
C404,P2,98.02,2023-01-09,Sports
C421,P50,160.17,2023-10-06,Home & Garden
C278,P14,28.3,2023-05-09,Sports
C279,P22,148.98,2023-03-29,Electronics
C386,P27,139.13,2023-06-23,Electronics
C290,P49,424.04,2023-11-20,Sports
C474,P4,181.75,2023-06-05,Electronics
C260,P34,204.71,2023-09-09,Clothing
C383,P22,214.95,2023-11-27,Electronics
C105,P21,190.28,2023-04-20,Beauty
C234,P19,409.15,2023-12-15,Clothing
C269,P4,282.87,2023-08-21,Electronics
C147,P31,165.77,2023-02-17,Beauty
C143,P10,97.22,2023-02-23,Electronics
C77,P17,433.2,2023-07-08,Home & Garden
C71,P27,112.39,2023-10-04,Electronics
C165,P23,82.33,2023-05-06,Home & Garden
C313,P31,252.87,2023-12-29,Beauty
C341,P38,394.56,2023-11-06,Sports
C361,P26,296.98,2023-11-04,Beauty
C209,P10,309.18,2023-02-17,Electronics
C170,P43,381.79,2023-06-15,Beauty
C487,P24,142.41,2023-03-31,Clothing
C490,P43,263.81,2023-09-22,Beauty
C464,P11,274.47,2023-10-12,Electronics
C247,P5,442.1,2023-10-04,Sports
C347,P24,441.9,2023-11-12,Clothing
C448,P32,388.1,2023-05-24,Clothing
C161,P22,28.74,2023-01-31,Electronics
C232,P26,69.05,2023-06-09,Beauty
C384,P26,224.41,2023-11-24,Beauty
C355,P10,195.56,2023-08-29,Electronics
C228,P18,275.59,2023-12-08,Home & Garden
C107,P36,372.09,2023-03-15,Beauty
C427,P14,292.88,2023-06-27,Sports
C184,P2,351.57,2023-10-10,Sports
C26,P15,313.71,2023-02-03,Electronics
C143,P31,360.4,2023-11-02,Beauty
C277,P15,395.86,2023-09-29,Electronics
C255,P4,498.79,2023-09-30,Electronics
C321,P46,387.7,2023-12-01,Clothing
C433,P25,253.31,2023-05-04,Sports
C428,P10,65.15,2023-06-24,Electronics
C107,P47,165.31,2023-08-01,Sports
C230,P40,24.54,2023-07-01,Beauty
C172,P35,168.19,2023-12-04,Home & Garden
C477,P3,64.16,2023-04-08,Electronics
C469,P10,137.35,2023-04-02,Electronics
C492,P6,144.31,2023-02-27,Home & Garden
C411,P8,331.15,2023-12-16,Home & Garden
C356,P45,363.94,2023-06-20,Home & Garden
C282,P18,474.85,2023-03-24,Home & Garden
C392,P28,290.17,2023-06-25,Sports
C481,P33,405.82,2023-02-22,Home & Garden
C441,P31,295.82,2023-09-20,Beauty
C403,P30,291.7,2023-04-17,Clothing
C19,P40,67.32,2023-03-07,Beauty
C394,P39,361.71,2023-06-27,Beauty
C315,P45,179.76,2023-06-01,Home & Garden
C158,P23,280.68,2023-07-30,Home & Garden
C10,P14,462.12,2023-12-09,Sports
C159,P30,252.43,2023-03-03,Clothing
C77,P34,496.88,2023-02-08,Clothing
C217,P10,96.76,2023-07-18,Electronics
C387,P37,422.38,2023-08-04,Home & Garden
C309,P47,351.71,2023-03-04,Sports
C334,P30,186.54,2023-11-25,Clothing
C403,P20,492.13,2023-10-03,Clothing
C491,P46,394.54,2023-02-17,Clothing
C34,P48,288.96,2023-06-02,Home & Garden
C405,P49,220.65,2023-10-12,Sports
C431,P49,405.13,2023-02-26,Sports
C446,P47,224.15,2023-05-04,Sports
C489,P3,282.06,2023-09-15,Electronics
C429,P3,295.01,2023-12-04,Electronics
C165,P29,360.7,2023-11-14,Electronics
C267,P8,205.43,2023-03-06,Home & Garden
C384,P29,143.76,2023-07-04,Electronics
C95,P40,221.68,2023-07-08,Beauty
C425,P17,277.41,2023-11-10,Home & Garden
C305,P34,449.99,2023-06-19,Clothing
C428,P15,334.42,2023-11-03,Electronics
C337,P8,428.0,2023-05-10,Home & Garden
C364,P21,354.53,2023-01-11,Beauty
C160,P36,357.41,2023-03-27,Beauty
C385,P23,350.39,2023-10-05,Home & Garden
C185,P16,225.22,2023-12-24,Clothing
C352,P42,189.05,2023-01-21,Clothing
C90,P4,473.58,2023-08-27,Electronics
C435,P5,309.17,2023-11-22,Sports
C155,P32,497.51,2023-05-16,Clothing
C55,P11,445.13,2023-01-13,Electronics
C121,P18,139.35,2023-07-22,Home & Garden
C189,P28,458.75,2023-07-24,Sports
C189,P4,342.31,2023-12-29,Electronics
C61,P12,304.33,2023-08-02,Home & Garden
C89,P20,61.96,2023-06-09,Clothing
C348,P18,415.86,2023-09-10,Home & Garden
C73,P29,477.04,2023-05-08,Electronics
C272,P46,100.41,2023-04-23,Clothing
C216,P30,384.49,2023-05-10,Clothing
C361,P38,35.66,2023-10-19,Sports
C426,P13,167.88,2023-08-09,Sports
C173,P27,280.49,2023-05-17,Electronics
C336,P11,147.33,2023-02-21,Electronics
C446,P9,357.76,2023-06-18,Sports
C363,P48,489.06,2023-01-13,Home & Garden
C495,P28,142.82,2023-11-04,Sports
C85,P34,416.92,2023-04-15,Clothing
C27,P18,459.78,2023-01-21,Home & Garden
C36,P25,345.91,2023-10-09,Sports
C382,P32,12.16,2023-03-04,Clothing
C241,P11,461.53,2023-04-16,Electronics
C360,P18,196.93,2023-05-06,Home & Garden
C358,P5,318.97,2023-12-28,Sports
C238,P28,124.61,2023-06-09,Sports
C213,P45,254.25,2023-12-16,Home & Garden
C146,P50,154.88,2023-01-13,Home & Garden
C206,P21,133.55,2023-05-13,Beauty
